pos,neg,neu,compound
0.283,0.228,0.489,0.3252
0.064,0.0,0.936,0.2263
0.0,0.0,1.0,0.0
0.0,0.31,0.69,-0.5574
0.0,0.0,1.0,0.0
0.111,0.205,0.684,-0.2732
0.134,0.247,0.619,-0.2732
0.0,0.372,0.628,-0.7964
0.0,0.227,0.773,-0.6249
0.092,0.331,0.577,-0.9114
0.048,0.0,0.952,0.296
0.158,0.179,0.663,-0.296
0.39,0.0,0.61,0.4939
0.155,0.0,0.845,0.8245
0.124,0.106,0.77,0.2732
0.111,0.16,0.729,-0.1779
0.127,0.07,0.803,0.3237
0.0,0.141,0.859,-0.6249
0.08,0.282,0.638,-0.9356
0.118,0.0,0.882,0.0516
0.049,0.08,0.871,-0.204
0.0,0.0,1.0,0.0
0.0,0.57,0.43,-0.6486
0.073,0.267,0.659,-0.891
0.106,0.188,0.706,-0.5423
0.113,0.167,0.721,-0.296
0.08,0.056,0.864,0.2598
0.0,0.429,0.571,-0.4588
0.0,0.376,0.624,-0.9509
0.093,0.212,0.695,-0.7717
0.162,0.073,0.765,0.7273
0.063,0.33,0.607,-0.9169
0.245,0.199,0.556,0.0
0.225,0.131,0.643,0.674
0.0,0.0,1.0,0.0
0.072,0.086,0.841,-0.1531
0.068,0.075,0.857,-0.0516
0.0,0.185,0.815,-0.3612
0.0,0.0,1.0,0.0
0.362,0.0,0.638,0.8176
0.188,0.149,0.664,0.101
0.241,0.636,0.123,-0.7506
0.0,0.649,0.351,-0.5719
0.253,0.107,0.641,0.4767
0.034,0.133,0.833,-0.5867
0.115,0.151,0.734,-0.2023
0.376,0.426,0.198,-0.128
0.107,0.192,0.701,-0.4377
0.132,0.074,0.794,-0.0075
0.0,0.0,1.0,0.0
0.0,0.081,0.919,-0.296
0.0,0.0,1.0,0.0
0.0,0.179,0.821,-0.8689
0.0,0.296,0.704,-0.2732
0.196,0.43,0.374,-0.7184
0.0,0.0,1.0,0.0
0.074,0.311,0.615,-0.9085
0.0,0.337,0.663,-0.9674
0.084,0.103,0.813,-0.2177
0.076,0.233,0.691,-0.7559
0.0,0.138,0.862,-0.34
0.0,0.0,1.0,0.0
0.0,0.569,0.431,-0.765
0.0,0.351,0.649,-0.4019
0.101,0.272,0.627,-0.8785
0.0,0.076,0.924,-0.1027
0.159,0.076,0.765,0.4215
0.271,0.0,0.729,0.3818
0.0,0.0,1.0,0.0
0.292,0.199,0.509,0.25
0.044,0.294,0.662,-0.8625
0.166,0.172,0.662,-0.0258
0.0,0.138,0.862,-0.7717
0.161,0.0,0.839,0.3612
0.0,0.373,0.627,-0.8442
0.372,0.0,0.628,0.859
0.321,0.0,0.679,0.6367
0.14,0.301,0.559,-0.5106
0.0,0.174,0.826,-0.5859
0.086,0.162,0.752,-0.4588
0.21,0.332,0.458,-0.7842
0.0,0.648,0.352,-0.5688
0.0,0.316,0.684,-0.5719
0.087,0.57,0.343,-0.9477
0.113,0.177,0.711,-0.5719
0.186,0.234,0.58,-0.4848
0.07,0.057,0.873,0.1263
0.412,0.0,0.588,0.4215
0.212,0.277,0.511,-0.2263
0.0,0.167,0.833,-0.3818
0.0,0.27,0.73,-0.743
0.08,0.426,0.494,-0.765
0.146,0.189,0.664,-0.4284
0.0,0.286,0.714,-0.6808
0.107,0.234,0.66,-0.5423
0.232,0.547,0.221,-0.6908
0.163,0.266,0.571,-0.4215
0.0,0.176,0.824,-0.8625
0.104,0.0,0.896,0.296
0.0,0.571,0.429,-0.6115
0.162,0.232,0.606,-0.34
0.247,0.14,0.613,0.6956
0.31,0.611,0.079,-0.5859
0.0,0.538,0.462,-0.5423
0.053,0.357,0.589,-0.974
0.0,0.565,0.435,-0.5994
0.299,0.223,0.478,0.1027
0.183,0.317,0.5,-0.5267
0.133,0.048,0.819,0.6124
0.0,0.462,0.538,-0.6486
0.0,0.346,0.654,-0.5719
0.034,0.427,0.539,-0.9679
0.137,0.355,0.508,-0.6486
0.101,0.138,0.76,-0.5574
0.14,0.184,0.676,-0.2523
0.0,0.339,0.661,-0.8481
0.289,0.235,0.476,0.3356
0.132,0.13,0.738,0.0258
0.059,0.123,0.818,-0.5267
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.829,0.171,-0.8658
0.0,0.0,1.0,0.0
0.0,0.401,0.599,-0.854
0.444,0.0,0.556,0.4588
0.087,0.0,0.913,0.6249
0.092,0.145,0.763,-0.3182
0.0,0.0,1.0,0.0
0.664,0.0,0.336,0.836
0.085,0.356,0.559,-0.9698
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.124,0.32,0.556,-0.6124
0.352,0.307,0.341,0.1027
0.247,0.155,0.598,0.7104
0.172,0.187,0.641,-0.1306
0.113,0.427,0.46,-0.8176
0.0,0.252,0.748,-0.7501
0.0,0.451,0.549,-0.8481
0.185,0.242,0.573,-0.0772
0.0,0.266,0.734,-0.6115
0.092,0.061,0.847,0.2263
0.0,0.249,0.751,-0.8074
0.122,0.154,0.724,-0.1779
0.0,0.092,0.908,-0.5023
0.058,0.295,0.647,-0.9169
0.073,0.0,0.927,0.3182
0.0,0.249,0.751,-0.6486
0.059,0.289,0.652,-0.9062
0.107,0.108,0.785,-0.0129
0.057,0.414,0.529,-0.9509
0.0,0.209,0.791,-0.7003
0.075,0.0,0.925,0.0772
0.116,0.14,0.744,-0.128
0.0,0.092,0.908,-0.2789
0.0,0.106,0.894,-0.5499
0.037,0.263,0.7,-0.891
0.0,0.35,0.65,-0.8434
0.0,0.701,0.299,-0.6908
0.071,0.0,0.929,0.0772
0.096,0.168,0.737,-0.5994
0.042,0.185,0.773,-0.7416
0.088,0.243,0.669,-0.8582
0.309,0.0,0.691,0.7003
0.255,0.262,0.483,-0.0258
0.0,0.412,0.588,-0.5423
0.0,0.0,1.0,0.0
0.079,0.289,0.632,-0.743
0.151,0.151,0.697,0.0
0.0,0.381,0.619,-0.5719
0.087,0.0,0.913,0.7506
0.217,0.0,0.783,0.3612
0.0,0.31,0.69,-0.9371
0.05,0.115,0.835,-0.4019
0.0,0.0,1.0,0.0
0.12,0.344,0.535,-0.8271
0.187,0.19,0.623,-0.0258
0.12,0.343,0.537,-0.6593
0.174,0.325,0.501,-0.5627
0.208,0.0,0.792,0.2732
0.0,0.088,0.912,-0.4585
0.0,0.27,0.73,-0.5719
0.143,0.273,0.584,-0.8521
0.0,0.103,0.897,-0.4767
0.342,0.0,0.658,0.8078
0.085,0.0,0.915,0.2263
0.125,0.368,0.507,-0.802
0.172,0.0,0.828,0.4404
0.252,0.29,0.458,-0.128
0.0,0.0,1.0,0.0
0.145,0.0,0.855,0.6249
0.0,0.0,1.0,0.0
0.079,0.452,0.469,-0.9287
0.089,0.359,0.552,-0.8689
0.061,0.42,0.519,-0.8625
0.074,0.146,0.78,-0.2114
0.0,0.131,0.869,-0.7351
0.0,0.0,1.0,0.0
0.0,0.628,0.372,-0.9738
0.047,0.072,0.881,-0.2846
0.414,0.0,0.586,0.6858
0.077,0.0,0.923,0.1695
0.121,0.117,0.762,-0.2263
0.0,0.2,0.8,-0.6705
0.0,0.153,0.847,-0.7003
0.219,0.122,0.66,0.4215
0.0,0.405,0.595,-0.5267
0.048,0.228,0.724,-0.8735
0.0,0.408,0.592,-0.9246
0.092,0.191,0.717,-0.7371
0.438,0.0,0.562,0.5994
0.142,0.195,0.663,-0.2732
0.126,0.273,0.601,-0.7096
0.169,0.217,0.614,-0.3591
0.259,0.0,0.741,0.4215
0.09,0.0,0.91,0.2235
0.0,0.094,0.906,-0.3612
0.17,0.199,0.631,-0.6705
0.055,0.0,0.945,0.128
0.162,0.204,0.635,-0.4434
0.101,0.039,0.86,0.5106
0.103,0.076,0.821,0.1027
0.069,0.058,0.873,0.128
0.273,0.106,0.621,0.4027
0.0,0.218,0.782,-0.9136
0.0,0.129,0.871,-0.7351
0.0,0.0,1.0,0.0
0.0,0.348,0.652,-0.7506
0.084,0.0,0.916,0.4767
0.167,0.395,0.439,-0.6369
0.061,0.43,0.51,-0.9451
0.0,0.0,1.0,0.0
0.0,0.183,0.817,-0.8225
0.0,0.301,0.699,-0.6486
0.0,0.518,0.482,-0.6486
0.063,0.145,0.792,-0.4767
0.079,0.188,0.733,-0.4767
0.0,0.0,1.0,0.0
0.0,0.202,0.798,-0.5859
0.0,0.262,0.738,-0.8176
0.0,0.381,0.619,-0.8122
0.048,0.184,0.768,-0.714
0.153,0.431,0.417,-0.6124
0.121,0.113,0.765,0.0946
0.163,0.129,0.707,-0.222
0.165,0.335,0.499,-0.8581
0.0,0.514,0.486,-0.7506
0.174,0.0,0.826,0.8591
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.127,0.873,-0.2584
0.132,0.114,0.754,0.0736
0.111,0.194,0.694,-0.5267
0.0,0.33,0.67,-0.7845
0.055,0.272,0.674,-0.9062
0.0,0.268,0.732,-0.6597
0.444,0.0,0.556,0.4939
0.222,0.374,0.404,-0.3612
0.0,0.032,0.968,-0.1531
0.416,0.0,0.584,0.9595
0.243,0.17,0.587,0.3094
0.0,0.118,0.882,-0.5574
0.022,0.319,0.659,-0.9618
0.0,0.222,0.778,-0.7184
0.395,0.0,0.605,0.9538
0.383,0.483,0.134,-0.3612
0.0,0.0,1.0,0.0
0.162,0.052,0.786,0.6124
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.067,0.026,0.906,0.2801
0.268,0.0,0.732,0.765
0.0,0.0,1.0,0.0
0.132,0.38,0.488,-0.7269
0.245,0.425,0.33,-0.7003
0.132,0.0,0.868,0.1695
0.0,0.0,1.0,0.0
0.0,0.657,0.343,-0.8251
0.303,0.294,0.403,0.0553
0.041,0.395,0.564,-0.9838
0.068,0.18,0.752,-0.4182
0.0,0.494,0.506,-0.5994
0.0,0.0,1.0,0.0
0.0,0.246,0.754,-0.94
0.164,0.331,0.505,-0.872
0.0,0.322,0.678,-0.5859
0.055,0.363,0.581,-0.891
0.0,0.068,0.932,-0.1531
0.021,0.225,0.755,-0.8537
0.343,0.239,0.418,0.5423
0.377,0.24,0.383,0.8689
0.0,0.655,0.345,-0.9451
0.155,0.088,0.757,0.2748
0.0,0.0,1.0,0.0
0.114,0.087,0.798,0.2057
0.144,0.103,0.753,0.4215
0.286,0.226,0.489,0.5574
0.147,0.091,0.761,0.296
0.233,0.264,0.503,0.128
0.0,0.0,1.0,0.0
0.113,0.065,0.822,0.1426
0.099,0.308,0.593,-0.743
0.0,0.338,0.662,-0.6808
0.088,0.168,0.744,-0.4939
0.078,0.315,0.607,-0.9059
0.0,0.359,0.641,-0.9231
0.0,0.343,0.657,-0.91
0.093,0.29,0.617,-0.8562
0.229,0.281,0.491,-0.5267
0.0,0.183,0.817,-0.6808
0.0,0.179,0.821,-0.7096
0.337,0.0,0.663,0.6808
0.0,0.167,0.833,-0.2023
0.213,0.0,0.787,0.5267
0.08,0.178,0.743,-0.7506
0.131,0.133,0.736,-0.2732
0.138,0.117,0.745,0.1027
0.337,0.084,0.579,0.5859
0.11,0.0,0.89,0.296
0.489,0.0,0.511,0.5842
0.273,0.418,0.309,-0.5859
0.334,0.093,0.573,0.9659
0.091,0.179,0.729,-0.4404
0.066,0.16,0.773,-0.6597
0.22,0.0,0.78,0.3089
0.328,0.27,0.402,-0.0
0.119,0.169,0.713,-0.3976
0.126,0.295,0.579,-0.4939
0.279,0.0,0.721,0.836
0.0,0.677,0.323,-0.8555
0.328,0.27,0.402,0.6124
0.103,0.111,0.786,-0.3182
0.0,0.324,0.676,-0.8625
0.049,0.0,0.951,0.0772
0.0,0.696,0.304,-0.9408
0.0,0.167,0.833,-0.6369
0.0,0.073,0.927,-0.2263
0.145,0.0,0.855,0.296
0.113,0.137,0.75,-0.1931
0.07,0.193,0.737,-0.8074
0.026,0.108,0.866,-0.6369
0.0,0.615,0.385,-0.4939
0.171,0.147,0.683,-0.0772
0.108,0.09,0.801,-0.032
0.0,0.0,1.0,0.0
0.105,0.195,0.7,-0.7391
0.202,0.0,0.798,0.5859
0.105,0.095,0.8,0.3322
0.0,0.366,0.634,-0.9753
0.0,0.0,1.0,0.0
0.312,0.196,0.493,0.2766
0.185,0.0,0.815,0.3612
0.147,0.254,0.599,-0.6486
0.276,0.0,0.724,0.424
0.173,0.0,0.827,0.3182
0.046,0.19,0.764,-0.7643
0.085,0.0,0.915,0.0772
0.0,0.379,0.621,-0.6453
0.0,0.047,0.953,-0.296
0.0,0.174,0.826,-0.6369
0.0,0.196,0.804,-0.5994
0.0,0.098,0.902,-0.3612
0.12,0.27,0.609,-0.8717
0.064,0.117,0.819,-0.34
0.183,0.284,0.533,-0.6908
0.064,0.169,0.768,-0.7003
0.212,0.458,0.33,-0.7351
0.055,0.11,0.836,-0.2732
0.252,0.297,0.45,-0.128
0.071,0.0,0.929,0.3182
0.0,0.551,0.449,-0.8225
0.0,0.187,0.813,-0.3182
0.12,0.139,0.741,-0.2411
0.256,0.0,0.744,0.4754
0.0,0.0,1.0,0.0
0.0,0.074,0.926,-0.4939
0.102,0.175,0.722,-0.723
0.318,0.0,0.682,0.4201
0.0,0.0,1.0,0.0
0.213,0.0,0.787,0.5859
0.045,0.179,0.777,-0.8442
0.0,0.217,0.783,-0.8225
0.16,0.268,0.573,-0.743
0.072,0.0,0.928,0.2732
0.231,0.303,0.466,-0.4168
0.145,0.352,0.503,-0.8321
0.076,0.0,0.924,0.3818
0.0,0.145,0.855,-0.7874
0.124,0.091,0.785,-0.0516
0.067,0.177,0.756,-0.521
0.111,0.072,0.817,-0.0129
0.278,0.089,0.633,0.6694
0.0,0.553,0.447,-0.9615
0.0,0.0,1.0,0.0
0.0,0.082,0.918,-0.1779
0.047,0.212,0.742,-0.8316
0.0,0.21,0.79,-0.8399
0.075,0.179,0.747,-0.7096
0.295,0.15,0.555,0.8701
0.0,0.241,0.759,-0.5423
0.0,0.088,0.912,-0.3796
0.0,0.552,0.448,-0.5709
0.074,0.387,0.539,-0.9628
0.21,0.37,0.42,-0.4404
0.085,0.0,0.915,0.3818
0.162,0.253,0.584,-0.34
0.0,0.518,0.482,-0.6486
0.041,0.226,0.732,-0.7783
0.0,0.315,0.685,-0.7845
0.0,0.0,1.0,0.0
0.105,0.136,0.758,-0.0772
0.171,0.0,0.829,0.7167
0.109,0.106,0.785,0.0258
0.376,0.144,0.48,0.9042
0.096,0.311,0.593,-0.9062
0.068,0.276,0.656,-0.8225
0.151,0.144,0.705,0.0701
0.0,0.0,1.0,0.0
0.152,0.08,0.769,0.3662
0.049,0.175,0.776,-0.7446
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.233,0.125,0.641,0.4019
0.0,0.115,0.885,-0.4404
0.0,0.226,0.774,-0.5859
0.316,0.0,0.684,0.4881
0.0,0.643,0.357,-0.5574
0.085,0.178,0.737,-0.5233
0.125,0.359,0.516,-0.9512
0.159,0.202,0.639,-0.4019
0.047,0.129,0.824,-0.6369
0.039,0.093,0.869,-0.5859
0.149,0.266,0.584,-0.6808
0.221,0.528,0.251,-0.7964
0.361,0.066,0.573,0.9584
0.062,0.417,0.521,-0.8176
0.09,0.372,0.538,-0.743
0.0,0.322,0.678,-0.8591
0.0,0.267,0.733,-0.9313
0.121,0.243,0.636,-0.4767
0.119,0.33,0.55,-0.5106
0.0,0.0,1.0,0.0
0.0,0.234,0.766,-0.6801
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.213,0.37,0.417,-0.872
0.15,0.365,0.485,-0.745
0.088,0.125,0.788,-0.4019
0.102,0.168,0.73,-0.2732
0.042,0.12,0.838,-0.5871
0.052,0.118,0.83,-0.4371
0.104,0.0,0.896,0.2716
0.0,0.343,0.657,-0.9493
0.03,0.098,0.873,-0.8316
0.0,0.128,0.872,-0.3612
0.244,0.0,0.756,0.6705
0.424,0.104,0.472,0.9779
0.219,0.21,0.571,0.0258
0.117,0.206,0.676,-0.7184
0.177,0.0,0.823,0.836
0.198,0.257,0.546,-0.5561
0.12,0.174,0.706,-0.6486
0.0,0.526,0.474,-0.9633
0.185,0.0,0.815,0.3612
0.186,0.342,0.472,-0.6486
0.135,0.161,0.704,-0.1567
0.0,0.371,0.629,-0.71
0.0,0.0,1.0,0.0
0.088,0.221,0.691,-0.6124
0.0,0.156,0.844,-0.5423
0.09,0.493,0.417,-0.7783
0.295,0.165,0.54,0.6808
0.103,0.096,0.801,0.0834
0.145,0.086,0.769,0.3182
0.182,0.341,0.477,-0.8934
0.2,0.135,0.666,0.6012
0.095,0.259,0.646,-0.6486
0.0,0.0,1.0,0.0
0.161,0.0,0.839,0.3612
0.0,0.333,0.667,-0.9661
0.122,0.408,0.47,-0.617
0.0,0.617,0.383,-0.9442
0.062,0.0,0.937,0.296
0.0,0.19,0.81,-0.7783
0.0,0.531,0.469,-0.5267
0.156,0.357,0.487,-0.8874
0.126,0.174,0.7,-0.6065
0.0,0.431,0.569,-0.78
0.0,0.297,0.703,-0.5859
0.113,0.121,0.766,-0.0516
0.071,0.264,0.665,-0.8316
0.0,0.0,1.0,0.0
0.0,0.47,0.53,-0.7351
0.085,0.325,0.589,-0.4707
0.257,0.0,0.743,0.296
0.067,0.099,0.833,-0.296
0.318,0.0,0.682,0.6369
0.065,0.0,0.935,0.25
0.0,0.146,0.854,-0.34
0.0,0.119,0.881,-0.2263
0.141,0.0,0.859,0.2023
0.073,0.051,0.875,0.2144
0.373,0.188,0.439,0.6848
0.072,0.243,0.684,-0.8885
0.073,0.188,0.74,-0.6182
0.0,0.375,0.625,-0.5574
0.0,0.0,1.0,0.0
0.279,0.132,0.588,0.4588
0.195,0.215,0.59,-0.1154
0.0,0.619,0.381,-0.9079
0.0,0.224,0.776,-0.8555
0.189,0.215,0.596,-0.2001
0.0,0.573,0.427,-0.7717
0.196,0.0,0.804,0.296
0.084,0.304,0.612,-0.8625
0.123,0.12,0.757,0.0258
0.373,0.0,0.627,0.8979
0.199,0.163,0.638,0.128
0.103,0.202,0.695,-0.6908
0.084,0.174,0.742,-0.5423
0.032,0.235,0.733,-0.8527
0.104,0.0,0.896,0.2732
0.034,0.255,0.711,-0.8555
0.091,0.106,0.803,-0.1944
0.107,0.315,0.578,-0.9249
0.06,0.2,0.74,-0.5994
0.137,0.18,0.683,-0.1779
0.0,0.27,0.73,-0.5719
0.0,0.138,0.862,-0.34
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.034,0.0,0.966,0.1779
0.123,0.547,0.329,-0.8832
0.0,0.31,0.69,-0.5574
0.0,0.053,0.947,-0.1154
0.19,0.261,0.549,-0.8442
0.059,0.269,0.672,-0.8442
0.0,0.461,0.539,-0.7717
0.117,0.112,0.771,-0.1796
0.0,0.197,0.803,-0.8689
0.034,0.121,0.845,-0.505
0.0,0.292,0.708,-0.8834
0.155,0.286,0.559,-0.4767
0.222,0.184,0.594,0.3935
0.065,0.054,0.881,0.1027
0.102,0.361,0.538,-0.9432
0.244,0.0,0.756,0.4404
0.131,0.187,0.682,-0.25
0.179,0.225,0.596,-0.1779
0.0,0.365,0.635,-0.6808
0.24,0.0,0.76,0.7184
0.0,0.13,0.87,-0.802
0.187,0.325,0.488,-0.4019
0.0,0.773,0.227,-0.7783
0.043,0.103,0.854,-0.4404
0.085,0.149,0.766,-0.3818
0.078,0.244,0.678,-0.9001
0.0,0.215,0.785,-0.8308
0.193,0.27,0.537,-0.6124
0.0,0.177,0.823,-0.6249
0.119,0.187,0.693,-0.5478
0.0,0.13,0.87,-0.5994
0.0,0.0,1.0,0.0
0.098,0.124,0.778,-0.5256
0.142,0.0,0.858,0.714
0.0,0.471,0.529,-0.8957
0.141,0.169,0.689,-0.1134
0.072,0.112,0.815,-0.4927
0.0,0.228,0.772,-0.8126
0.101,0.125,0.774,0.0516
0.0,0.912,0.088,-0.886
0.059,0.074,0.868,-0.1779
0.0,0.192,0.808,-0.3353
0.128,0.264,0.608,-0.4588
0.0,0.0,1.0,0.0
0.427,0.0,0.573,0.802
0.254,0.193,0.553,0.5267
0.0,0.241,0.759,-0.8591
0.0,0.331,0.669,-0.836
0.202,0.176,0.621,0.0352
0.0,0.17,0.83,-0.6486
0.0,0.425,0.575,-0.9022
0.13,0.0,0.87,0.3182
0.049,0.265,0.686,-0.8225
0.042,0.047,0.911,-0.0679
0.0,0.395,0.605,-0.9651
0.0,0.0,1.0,0.0
0.262,0.0,0.738,0.6597
0.0,0.0,1.0,0.0
0.0,0.497,0.503,-0.7845
0.156,0.249,0.595,-0.3612
0.093,0.264,0.643,-0.5267
0.301,0.376,0.323,-0.1779
0.133,0.204,0.664,-0.3612
0.393,0.0,0.607,0.5009
0.316,0.0,0.684,0.8127
0.0,0.0,1.0,0.0
0.091,0.0,0.909,0.3612
0.102,0.277,0.62,-0.9091
0.478,0.0,0.522,0.6703
0.044,0.105,0.851,-0.4111
0.215,0.318,0.467,-0.2732
0.0,0.0,1.0,0.0
0.181,0.0,0.819,0.4767
0.0,0.17,0.83,-0.6705
0.295,0.107,0.598,0.6597
0.0,0.398,0.602,-0.9313
0.0,0.0,1.0,0.0
0.135,0.191,0.674,-0.3056
0.0,0.462,0.538,-0.6486
0.213,0.207,0.579,-0.5859
0.14,0.0,0.86,0.0772
0.246,0.0,0.754,0.7824
0.13,0.143,0.727,-0.3818
0.0,0.438,0.562,-0.9325
0.121,0.162,0.717,-0.0258
0.0,0.436,0.564,-0.9633
0.0,0.0,1.0,0.0
0.0,0.333,0.667,-0.9186
0.0,0.0,1.0,0.0
0.0,0.462,0.538,-0.6486
0.058,0.628,0.314,-0.9287
0.0,0.0,1.0,0.0
0.104,0.348,0.547,-0.8878
0.141,0.578,0.281,-0.9783
0.0,0.444,0.556,-0.6115
0.097,0.252,0.651,-0.8027
0.207,0.0,0.793,0.6486
0.0,0.256,0.744,-0.9076
0.298,0.271,0.431,0.6597
0.0,0.0,1.0,0.0
0.0,0.214,0.786,-0.7184
0.119,0.301,0.58,-0.9059
0.211,0.051,0.738,0.852
0.0,0.324,0.676,-0.34
0.073,0.269,0.658,-0.7935
0.149,0.0,0.851,0.1901
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.143,0.0,0.857,0.3612
0.0,0.192,0.808,-0.5849
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.145,0.201,0.654,-0.296
0.0,0.231,0.769,-0.34
0.165,0.317,0.518,-0.7184
0.053,0.265,0.682,-0.8558
0.0,0.155,0.845,-0.296
0.0,0.936,0.064,-0.9403
0.0,0.119,0.881,-0.4767
0.0,0.402,0.598,-0.6908
0.0,0.63,0.37,-0.5267
0.221,0.146,0.632,0.2263
0.0,0.214,0.786,-0.7184
0.209,0.209,0.583,-0.25
0.112,0.281,0.607,-0.8937
0.098,0.104,0.798,-0.0516
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.088,0.912,-0.3716
0.105,0.29,0.605,-0.765
0.144,0.0,0.856,0.4023
0.203,0.098,0.699,0.3612
0.223,0.0,0.777,0.743
0.0,0.108,0.892,-0.3182
0.222,0.0,0.778,0.8126
0.261,0.254,0.485,0.0516
0.16,0.0,0.84,0.2732
0.0,0.247,0.753,-0.3182
0.096,0.162,0.742,-0.128
0.225,0.0,0.775,0.4939
0.0,0.359,0.641,-0.8632
0.0,0.0,1.0,0.0
0.157,0.249,0.595,-0.4019
0.156,0.317,0.526,-0.8885
0.088,0.117,0.795,-0.34
0.085,0.0,0.915,0.0772
0.155,0.0,0.845,0.296
0.328,0.0,0.672,0.5994
0.116,0.134,0.75,-0.3818
0.088,0.409,0.503,-0.9612
0.102,0.129,0.769,-0.0284
0.0,0.301,0.699,-0.6486
0.5,0.0,0.5,0.6124
0.031,0.185,0.784,-0.8583
0.145,0.105,0.75,0.1999
0.0,0.226,0.774,-0.7849
0.177,0.0,0.823,0.4767
0.0,0.378,0.622,-0.756
0.049,0.136,0.815,-0.7412
0.094,0.245,0.661,-0.854
0.129,0.201,0.67,-0.4118
0.0,0.326,0.674,-0.4404
0.0,0.241,0.759,-0.5423
0.075,0.248,0.677,-0.8934
0.266,0.415,0.319,-0.34
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.192,0.0,0.808,0.7845
0.031,0.103,0.865,-0.6124
0.0,0.089,0.911,-0.5994
0.074,0.0,0.926,0.4767
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.226,0.774,-0.5423
0.363,0.231,0.406,0.7351
0.069,0.243,0.688,-0.6486
0.076,0.072,0.852,-0.2023
0.0,0.484,0.516,-0.9432
0.216,0.304,0.48,-0.2716
0.0,0.282,0.718,-0.8347
0.045,0.134,0.822,-0.5574
0.112,0.277,0.612,-0.765
0.08,0.0,0.92,0.3818
0.335,0.0,0.665,0.8429
0.08,0.4,0.52,-0.9133
0.115,0.226,0.658,-0.4019
0.0,0.133,0.867,-0.6705
0.0,0.0,1.0,0.0
0.255,0.109,0.636,0.3818
0.0,0.351,0.649,-0.8442
0.0,0.057,0.943,-0.2023
0.104,0.056,0.84,0.0516
0.272,0.0,0.728,0.6259
0.318,0.0,0.682,0.6369
0.252,0.0,0.748,0.4019
0.066,0.48,0.455,-0.8481
0.135,0.0,0.865,0.4215
0.021,0.162,0.817,-0.8625
0.0,0.0,1.0,0.0
0.082,0.436,0.482,-0.9787
0.0,0.0,1.0,0.0
0.026,0.155,0.819,-0.7232
0.244,0.122,0.635,0.2764
0.318,0.131,0.55,0.6249
0.116,0.067,0.818,0.3804
0.088,0.47,0.443,-0.9199
0.059,0.422,0.519,-0.8958
0.0,0.683,0.317,-0.6486
0.412,0.0,0.588,0.8442
0.0,0.257,0.743,-0.5859
0.0,0.167,0.833,-0.4939
0.287,0.413,0.3,-0.6815
0.185,0.348,0.468,-0.9313
0.0,0.253,0.747,-0.6597
0.108,0.085,0.806,-0.0772
0.188,0.396,0.417,-0.4588
0.106,0.319,0.575,-0.9042
0.147,0.284,0.569,-0.5859
0.243,0.14,0.617,0.3612
0.073,0.409,0.518,-0.9674
0.032,0.165,0.804,-0.8235
0.095,0.088,0.817,0.0772
0.209,0.123,0.668,0.8316
0.0,0.0,1.0,0.0
0.055,0.214,0.731,-0.7823
0.136,0.284,0.58,-0.509
0.172,0.047,0.781,0.4939
0.307,0.058,0.635,0.8402
0.126,0.167,0.707,-0.2023
0.0,0.609,0.391,-0.8316
0.121,0.129,0.75,-0.0516
0.036,0.468,0.495,-0.9844
0.078,0.109,0.813,-0.0772
0.119,0.27,0.611,-0.8481
0.0,0.307,0.693,-0.6115
0.0,0.0,1.0,0.0
0.206,0.146,0.648,0.3818
0.061,0.264,0.676,-0.7906
0.117,0.3,0.584,-0.6908
0.111,0.4,0.489,-0.7579
0.238,0.152,0.61,0.34
0.058,0.16,0.782,-0.5863
0.101,0.21,0.688,-0.7906
0.069,0.429,0.503,-0.9275
0.191,0.171,0.638,0.0757
0.17,0.227,0.603,-0.4588
0.062,0.191,0.747,-0.5423
0.106,0.313,0.581,-0.7506
0.246,0.145,0.609,0.7866
0.224,0.296,0.48,-0.2263
0.051,0.0,0.949,0.0772
0.0,0.388,0.612,-0.5859
0.101,0.459,0.44,-0.7717
0.073,0.174,0.753,-0.6597
0.0,0.0,1.0,0.0
0.229,0.065,0.706,0.7506
0.29,0.125,0.586,0.6388
0.0,0.368,0.632,-0.541
0.052,0.117,0.831,-0.3765
0.0,0.223,0.777,-0.6808
0.0,0.255,0.745,-0.3384
0.0,0.274,0.726,-0.8658
0.0,0.118,0.882,-0.0516
0.175,0.214,0.611,-0.659
0.0,0.0,1.0,0.0
0.073,0.093,0.833,-0.25
0.444,0.0,0.556,0.6808
0.0,0.082,0.918,-0.3818
0.0,0.129,0.871,-0.5267
0.029,0.203,0.768,-0.8257
